Name	SMARTS	Reject	Accept
Unsaturated six-membered heterocycles with two heteroatoms (LS)	[$([!#6!#1]1=[!#6!#1]~[#6]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[#6]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]=[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[#6]=[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~[#6]~[#6]=1),$([!#6!#1]1=[#6]~[!#6!#1]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~[#6]=[#6]~1),$([!#6!#1]1=[#6]~[#6]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[#6]=[#6]~[!#6!#1]~[#6]~[#6]~1);!$([a!c]1[a!c]cccc1);!$([a!c]1c[a!c]ccc1);!$([a!c]1cc[a!c]cc1)]  		['[$([!#6!#1]1=[!#6!#1]~[#6]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[#6]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]=[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[#6]=[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~[#6]~[#6]=1),$([!#6!#1]1=[#6]~[!#6!#1]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~[#6]=[#6]~1),$([!#6!#1]1=[#6]~[#6]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[#6]=[#6]~[!#6!#1]~[#6]~[#6]~1);!$([a!c]1[a!c]cccc1);!$([a!c]1c[a!c]ccc1);!$([a!c]1cc[a!c]cc1)]']
Aromatic six-membered heterocycles with two heteroatoms (LS)	[$([a!c]1[a!c]cccc1),$([a!c]1c[a!c]ccc1),$([a!c]1cc[a!c]cc1)]		['[$([a!c]1[a!c]cccc1),$([a!c]1c[a!c]ccc1),$([a!c]1cc[a!c]cc1)]']
Six-membered heterocycles with three heteroatoms (LS)	[$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~[!#6!#1]~[#6]~1)]		['[$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[#6]~[!#6!#1]~[#6]~[!#6!#1]~[#6]~1)]']
Saturated six-membered heterocycles with three heteroatoms (LS)	[$([!#6!#1]1[!#6!#1][!#6!#1]CCC1),$([!#6!#1]1[!#6!#1]C[!#6!#1]CC1),$([!#6!#1]1C[!#6!#1]C[!#6!#1]C1)]		['[$([!#6!#1]1[!#6!#1][!#6!#1]CCC1),$([!#6!#1]1[!#6!#1]C[!#6!#1]CC1),$([!#6!#1]1C[!#6!#1]C[!#6!#1]C1)]']
Unsaturated six-membered heterocycles with three heteroatoms (LS)	[$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]=[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]=[#6]~[#6]~1),$([!#6!#1]1=[!#6!#1]~[#6]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[#6]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]=[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]=[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]~[#6]=[#6]~1),$([!#6!#1]1=[#6]~[!#6!#1]~[#6]~[!#6!#1]~[#6]~1);!$([a!c]1[a!c][a!c]ccc1);!$([a!c]1[a!c]c[a!c]cc1);!$([a!c]1c[a!c]c[a!c]c1)]		['[$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]=[#6]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]=[#6]~[#6]~1),$([!#6!#1]1=[!#6!#1]~[#6]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[#6]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]=[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]=[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]~[#6]=[#6]~1),$([!#6!#1]1=[#6]~[!#6!#1]~[#6]~[!#6!#1]~[#6]~1);!$([a!c]1[a!c][a!c]ccc1);!$([a!c]1[a!c]c[a!c]cc1);!$([a!c]1c[a!c]c[a!c]c1)]']
Aromatic six-membered heterocycles with three heteroatoms (LS)	[$([a!c]1[a!c][a!c]ccc1),$([a!c]1[a!c]c[a!c]cc1),$([a!c]1c[a!c]c[a!c]c1)]		['[$([a!c]1[a!c][a!c]ccc1),$([a!c]1[a!c]c[a!c]cc1),$([a!c]1c[a!c]c[a!c]c1)]']
Six-membered heterocycles with four heteroatoms (LS)	[$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]~[!#6!#1]~[#6]~1)]		['[$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]~[!#6!#1]~[#6]~1)]']
Saturated six-membered heterocycles with four heteroatoms (LS)	[$([!#6!#1]1[!#6!#1][!#6!#1][!#6!#1]CC1),$([!#6!#1]1[!#6!#1][!#6!#1]C[!#6!#1]C1),$([!#6!#1]1[!#6!#1]C[!#6!#1][!#6!#1]C1)]		['[$([!#6!#1]1[!#6!#1][!#6!#1][!#6!#1]CC1),$([!#6!#1]1[!#6!#1][!#6!#1]C[!#6!#1]C1),$([!#6!#1]1[!#6!#1]C[!#6!#1][!#6!#1]C1)]']
Unsaturated six-membered heterocycles with four heteroatoms (LS)	[$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[!#6!#1]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]=[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]=[#6]~1),$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[#6]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~[!#6!#1]~[#6]=1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~[!#6!#1]=[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]~[!#6!#1]~[#6]=1),$([!#6!#1]1=[!#6!#1]~[#6]~[!#6!#1]~[!#6!#1]~[#6]~1);!$([a!c]1[a!c][a!c][a!c]cc1);!$([a!c]1[a!c][a!c]c[a!c]c1);!$([a!c]1[a!c]c[a!c][a!c]c1)]		['[$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[!#6!#1]~[!#6!#1]~[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]=[#6]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]=[#6]~1),$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[#6]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~[!#6!#1]~[#6]=1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[#6]~[!#6!#1]=[#6]~1),$([!#6!#1]1~[!#6!#1]~[#6]~[!#6!#1]~[!#6!#1]~[#6]=1),$([!#6!#1]1=[!#6!#1]~[#6]~[!#6!#1]~[!#6!#1]~[#6]~1);!$([a!c]1[a!c][a!c][a!c]cc1);!$([a!c]1[a!c][a!c]c[a!c]c1);!$([a!c]1[a!c]c[a!c][a!c]c1)]']
Aromatic six-membered heterocycles with four heteroatoms (LS)	[$([a!c]1[a!c][a!c][a!c]cc1),$([a!c]1[a!c][a!c]c[a!c]c1),$([a!c]1[a!c]c[a!c][a!c]c1)]		['[$([a!c]1[a!c][a!c][a!c]cc1),$([a!c]1[a!c][a!c]c[a!c]c1),$([a!c]1[a!c]c[a!c][a!c]c1)]']
Six-membered heterocycles with five heteroatoms (LS)	[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~1		['[!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~1']
Saturated six-membered heterocycles with five heteroatoms (LS)	[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]-[!#6!#1]-C-1		['[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]-[!#6!#1]-C-1']
Unsaturated six-membered heterocycles with five heteroatoms (LS)	 [$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]=1);!$([a!c]1[a!c][a!c][a!c][a!c]c1)]		['[$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]=[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]~1),$([!#6!#1]1~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~[#6]=1);!$([a!c]1[a!c][a!c][a!c][a!c]c1)]']
Aromatic six-membered heterocycles with five heteroatoms (LS)	[a!c]1[a!c][a!c][a!c][a!c]c1		['[a!c]1[a!c][a!c][a!c][a!c]c1']
Saturated six-membered heterocycles with six heteroatoms (LS)	[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]-[!#6!#1]-[!#6!#1]-1		['[!#6!#1]1-[!#6!#1]-[!#6!#1]-[!#6!#1]-[!#6!#1]-[!#6!#1]-1']
Unsaturated six-membered heterocycles with six heteroatoms (LS)	[$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~1);!$([a!c]1[a!c][a!c][a!c][a!c][a!c]1)]		['[$([!#6!#1]1=[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~[!#6!#1]~1);!$([a!c]1[a!c][a!c][a!c][a!c][a!c]1)]']
Aromatic six-membered heterocycles with six heteroatoms (LS)	[a!c]1[a!c][a!c][a!c][a!c][a!c]1		['[a!c]1[a!c][a!c][a!c][a!c][a!c]1']
Six-membered heterocycles (HS)	[!#6!#1;R1]1~[*R1]~[*R1]~[*R1]~[*R1]~[*R1]~1		['[!#6!#1;R1]1~[*R1]~[*R1]~[*R1]~[*R1]~[*R1]~1']
Six-membered heterocycles with one heteroatom (HS)	[!#6!#1;R1]1~[#6R1]~[#6R1]~[#6R1]~[#6R1]~[#6R1]~1		['[!#6!#1;R1]1~[#6R1]~[#6R1]~[#6R1]~[#6R1]~[#6R1]~1']
Saturated six-membered heterocycles with one heteroatom (HS)	[!#6!#1;R1]1[CR1][CR1][CR1][CR1][CR1]1		['[!#6!#1;R1]1[CR1][CR1][CR1][CR1][CR1]1']
Piperidines (HS)	[NR1]1[CR1][CR1][CR1][CR1][CR1]1		['[NR1]1[CR1][CR1][CR1][CR1][CR1]1']
Tetrahydropyrans (HS)	[OR1]1[CR1][CR1][CR1][CR1][CR1]1		['[OR1]1[CR1][CR1][CR1][CR1][CR1]1']
Tetrahydrothiopyrans (HS)	[SR1]1[CR1][CR1][CR1][CR1][CR1]1		['[SR1]1[CR1][CR1][CR1][CR1][CR1]1']
Unsaturated six-membered heterocycles with one heteroatom (HS)	[$([!#1!#6;R1]1=[CR1]~[CR1]~[CR1]~[CR1]~[CR1]~1),$([!#1!#6;R1]1~[CR1]=[CR1]~[CR1]~[CR1]~[CR1]~1),$([!#1!#6;R1]1~[CR1]~[CR1]=[CR1]~[CR1]~[CR1]~1);!$([a!c]1ccccc1)]		['[$([!#1!#6;R1]1=[CR1]~[CR1]~[CR1]~[CR1]~[CR1]~1),$([!#1!#6;R1]1~[CR1]=[CR1]~[CR1]~[CR1]~[CR1]~1),$([!#1!#6;R1]1~[CR1]~[CR1]=[CR1]~[CR1]~[CR1]~1);!$([a!c]1ccccc1)]']
Tetrahydropyridines (HS)	[$([NR1]1=[CR1][CR1][CR1][CR1][CR1]1),$([NR1]1[CR1]=[CR1][CR1][CR1][CR1]1),$([NR1]1[CR1][CR1]=[CR1][CR1][CR1]1)]		['[$([NR1]1=[CR1][CR1][CR1][CR1][CR1]1),$([NR1]1[CR1]=[CR1][CR1][CR1][CR1]1),$([NR1]1[CR1][CR1]=[CR1][CR1][CR1]1)]']
Dihydropyridines (HS)	[$([NR1]1=[CR1][CR1]-,=[CR1]-,=[CR1][CR1]1),$([NR1]1[CR1]=[CR1][CR1][CR1]-,=[CR1]-,=1),$([NR1]1[CR1]=[CR1][CR1]=[CR1][CR1]1)]		['[$([NR1]1=[CR1][CR1]-,=[CR1]-,=[CR1][CR1]1),$([NR1]1[CR1]=[CR1][CR1][CR1]-,=[CR1]-,=1),$([NR1]1[CR1]=[CR1][CR1]=[CR1][CR1]1)]']
Pyrans (HS)	[OR1]1[CR1]=[CR1][CR1]-,=[CR1]-,=[CR1]1		['[OR1]1[CR1]=[CR1][CR1]-,=[CR1]-,=[CR1]1']
Thiopyrans (HS)	[SR1]1[CR1]=[CR1][CR1]-,=[CR1]-,=[CR1]1		['[SR1]1[CR1]=[CR1][CR1]-,=[CR1]-,=[CR1]1']
Aromatic six-membered heterocycles with one heteroatom (HS)	[a!c;R1]1[cR1][cR1][cR1][cR1][cR1]1		['[a!c;R1]1[cR1][cR1][cR1][cR1][cR1]1']
Pyridines (HS)	[nR1]1[cR1][cR1][cR1][cR1][cR1]1		['[nR1]1[cR1][cR1][cR1][cR1][cR1]1']
Six-membered heterocycles with two heteroatoms (HS)	[$([!#6!#1;R1]1~[!#6!#1]~[#6R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[#6R1]~[!#6!#1]~[#6R1]~[#6R1]~1)]		['[$([!#6!#1;R1]1~[!#6!#1]~[#6R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[#6R1]~[!#6!#1]~[#6R1]~[#6R1]~1)]']
Saturated six-membered heterocycles with two heteroatoms (HS)	[$([!#6!#1;R1]1[!#6!#1;R1][CR1][CR1][CR1][CR1]1),$([!#6!#1;R1]1[CR1][!#6!#1;R1][CR1][CR1][CR1]1),$([!#6!#1;R1]1[CR1][CR1][!#6!#1;R1][CR1][CR1]1)]		['[$([!#6!#1;R1]1[!#6!#1;R1][CR1][CR1][CR1][CR1]1),$([!#6!#1;R1]1[CR1][!#6!#1;R1][CR1][CR1][CR1]1),$([!#6!#1;R1]1[CR1][CR1][!#6!#1;R1][CR1][CR1]1)]']
Hexahydrodiazines	[$([NR1]1[NR1][CR1][CR1][CR1][CR1]1),$([NR1]1[CR1][NR1][CR1][CR1][CR1]1),$([NR1]1[CR1][CR1][NR1][CR1][CR1]1)]		['[$([NR1]1[NR1][CR1][CR1][CR1][CR1]1),$([NR1]1[CR1][NR1][CR1][CR1][CR1]1),$([NR1]1[CR1][CR1][NR1][CR1][CR1]1)]']
Dioxanes	[$([OR1]1[OR1][CR1][CR1][CR1][CR1]1),$([OR1]1[CR1][OR1][CR1][CR1][CR1]1),$([OR1]1[CR1][CR1][OR1][CR1][CR1]1)]		['[$([OR1]1[OR1][CR1][CR1][CR1][CR1]1),$([OR1]1[CR1][OR1][CR1][CR1][CR1]1),$([OR1]1[CR1][CR1][OR1][CR1][CR1]1)]']
Dithianes	[$([SR1]1[SR1][CR1][CR1][CR1][CR1]1),$([SR1]1[CR1][SR1][CR1][CR1][CR1]1),$([SR1]1[CR1][CR1][SR1][CR1][CR1]1)]		['[$([SR1]1[SR1][CR1][CR1][CR1][CR1]1),$([SR1]1[CR1][SR1][CR1][CR1][CR1]1),$([SR1]1[CR1][CR1][SR1][CR1][CR1]1)]']
Morpholines	[NR1]1[CR1][CR1][OR1][CR1][CR1]1		['[NR1]1[CR1][CR1][OR1][CR1][CR1]1']
Unsaturated six-membered heterocycles with two heteroatoms (HS)	 [$([!#6!#1;R1]1=[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]=[#6R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]=[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[#6R1]=[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]=1),$([!#6!#1;R1]1=[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]=[#6R1]~1),$([!#6!#1;R1]1=[#6R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]=[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1);!$([a!c]1[a!c]cccc1);!$([a!c]1c[a!c]ccc1);!$([a!c]1cc[a!c]cc1)]		['[$([!#6!#1;R1]1=[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]=[#6R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]=[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[#6R1]=[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]=1),$([!#6!#1;R1]1=[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]=[#6R1]~1),$([!#6!#1;R1]1=[#6R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]=[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1);!$([a!c]1[a!c]cccc1);!$([a!c]1c[a!c]ccc1);!$([a!c]1cc[a!c]cc1)]']
Tetrahydrodiazines (HS)	 [$([NR1]1=[NR1][CR1][CR1][CR1][CR1]1),$([NR1]1[NR1]=[CR1][CR1][CR1][CR1]1),$([NR1]1[NR1][CR1]=[CR1][CR1][CR1]1),$([NR1]1[NR1][CR1][CR1]=[CR1][CR1]1),$([NR1]1=[CR1][CR1][NR1][CR1][CR1]1),$([NR1]1[CR1]=[CR1][NR1][CR1][CR1]1),$([NR1]1=[CR1][NR1][CR1][CR1][CR1]1),$([NR1]1[CR1][NR1]=[CR1][CR1][CR1]1),$([NR1]1[CR1][NR1][CR1]=[CR1][CR1]1)]		['[$([NR1]1=[NR1][CR1][CR1][CR1][CR1]1),$([NR1]1[NR1]=[CR1][CR1][CR1][CR1]1),$([NR1]1[NR1][CR1]=[CR1][CR1][CR1]1),$([NR1]1[NR1][CR1][CR1]=[CR1][CR1]1),$([NR1]1=[CR1][CR1][NR1][CR1][CR1]1),$([NR1]1[CR1]=[CR1][NR1][CR1][CR1]1),$([NR1]1=[CR1][NR1][CR1][CR1][CR1]1),$([NR1]1[CR1][NR1]=[CR1][CR1][CR1]1),$([NR1]1[CR1][NR1][CR1]=[CR1][CR1]1)]']
Dihydrodiazines (HS)	[$([NR1]1=[NR1][CR1]=[CR1][CR1][CR1]1),$([NR1]1=[NR1][CR1]=[CR1][CR1][CR1]1),$([NR1]1[NR1][CR1]=[CR1][CR1]=[CR1]1),$([NR1]1[NR1]=[CR1][CR1]=[CR1][CR1]1),$([NR1]1[NR1]=[CR1][CR1][CR1]=[CR1]1),$([NR1]1[NR1]=[CR1][CR1][CR1][CR1]=1),$([NR1]1[CR1][NR1]=[CR1][CR1][CR1]=1),$([NR1]1=[CR1][NR1]=[CR1][CR1][CR1]1),$([NR1]1=[CR1][NR1][CR1]=[CR1][CR1]1),$([NR1]1=[CR1][NR1][CR1][CR1]=[CR1]1),$([NR1]1[CR1][NR1]=[CR1][CR1]=[CR1]1),$([NR1]1=[CR1][CR1]=[NR1][CR1][CR1]1),$([NR1]1=[CR1][CR1][NR1]=[CR1][CR1]1),$([NR1]1=[CR1][CR1][NR1][CR1]=[CR1]1),$([NR1]1[CR1]=[CR1][NR1][CR1]=[CR1]1)]		['[$([NR1]1=[NR1][CR1]=[CR1][CR1][CR1]1),$([NR1]1=[NR1][CR1]=[CR1][CR1][CR1]1),$([NR1]1[NR1][CR1]=[CR1][CR1]=[CR1]1),$([NR1]1[NR1]=[CR1][CR1]=[CR1][CR1]1),$([NR1]1[NR1]=[CR1][CR1][CR1]=[CR1]1),$([NR1]1[NR1]=[CR1][CR1][CR1][CR1]=1),$([NR1]1[CR1][NR1]=[CR1][CR1][CR1]=1),$([NR1]1=[CR1][NR1]=[CR1][CR1][CR1]1),$([NR1]1=[CR1][NR1][CR1]=[CR1][CR1]1),$([NR1]1=[CR1][NR1][CR1][CR1]=[CR1]1),$([NR1]1[CR1][NR1]=[CR1][CR1]=[CR1]1),$([NR1]1=[CR1][CR1]=[NR1][CR1][CR1]1),$([NR1]1=[CR1][CR1][NR1]=[CR1][CR1]1),$([NR1]1=[CR1][CR1][NR1][CR1]=[CR1]1),$([NR1]1[CR1]=[CR1][NR1][CR1]=[CR1]1)]']
Dioxines (HS)	[$([OR1]1[OR1][CR1]=[CR1][CR1]=[CR1]1),$([OR1]1[CR1]=[CR1][OR1][CR1]=[CR1]1)]		['[$([OR1]1[OR1][CR1]=[CR1][CR1]=[CR1]1),$([OR1]1[CR1]=[CR1][OR1][CR1]=[CR1]1)]']
Aromatic six-membered heterocycles with two heteroatoms (HS)	[$([a!c;R1]1[a!c;R1][cR1][cR1][cR1][cR1]1),$([a!c;R1]1[cR1][a!c;R1][cR1][cR1][cR1]1),$([a!c;R1]1[cR1][cR1][a!c;R1][cR1][cR1]1)]		['[$([a!c;R1]1[a!c;R1][cR1][cR1][cR1][cR1]1),$([a!c;R1]1[cR1][a!c;R1][cR1][cR1][cR1]1),$([a!c;R1]1[cR1][cR1][a!c;R1][cR1][cR1]1)]']
Pyridazines (HS)	[nR1]1[nR1][cR1][cR1][cR1][cR1]1		['[nR1]1[nR1][cR1][cR1][cR1][cR1]1']
Pyrimidines (HS)	[nR1]1[cR1][nR1][cR1][cR1][cR1]1		['[nR1]1[cR1][nR1][cR1][cR1][cR1]1']
Pyrazines (HS)	[nR1]1[cR1][cR1][nR1][cR1][cR1]1		['[nR1]1[cR1][cR1][nR1][cR1][cR1]1']
Six-membered heterocycles with three heteroatoms (HS)	[$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~1)]		['[$([!#6!#1;R1]1~[!#6!#1;R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~[#6R1]~1),$([!#6!#1;R1]1~[#6R1]~[!#6!#1;R1]~[#6R1]~[!#6!#1;R1]~[#6R1]~1)]']
Saturated six-membered heterocycles with three heteroatoms (HS)	[$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][CR1][CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][CR1][!#6!#1;R1][CR1][CR1]1),$([!#6!#1;R1]1[CR1][!#6!#1;R1][CR1][!#6!#1;R1][CR1]1)]		['[$([!#6!#1;R1]1[!#6!#1;R1][!#6!#1;R1][CR1][CR1][CR1]1),$([!#6!#1;R1]1[!#6!#1;R1][CR1][!#6!#1;R1][CR1][CR1]1),$([!#6!#1;R1]1[CR1][!#6!#1;R1][CR1][!#6!#1;R1][CR1]1)]']
Hexahydrotriazines (HS)	[$([NR1]1[NR1][NR1][CR1][CR1][CR1]1),$([NR1]1[NR1][CR1][NR1][CR1][CR1]1),$([NR1]1[CR1][NR1][CR1][NR1][CR1]1)]		['[$([NR1]1[NR1][NR1][CR1][CR1][CR1]1),$([NR1]1[NR1][CR1][NR1][CR1][CR1]1),$([NR1]1[CR1][NR1][CR1][NR1][CR1]1)]']
Trioxanes (HS)	[$([OR1]1[OR1][OR1][CR1][CR1][CR1]1),$([OR1]1[OR1][CR1][OR1][CR1][CR1]1),$([OR1]1[CR1][OR1][CR1][OR1][CR1]1)]		['[$([OR1]1[OR1][OR1][CR1][CR1][CR1]1),$([OR1]1[OR1][CR1][OR1][CR1][CR1]1),$([OR1]1[CR1][OR1][CR1][OR1][CR1]1)]']
Trithianes (HS)	[$([SR1]1[SR1][SR1][CR1][CR1][CR1]1),$([SR1]1[SR1][CR1][SR1][CR1][CR1]1),$([SR1]1[CR1][SR1][CR1][SR1][CR1]1)]		['[$([SR1]1[SR1][SR1][CR1][CR1][CR1]1),$([SR1]1[SR1][CR1][SR1][CR1][CR1]1),$([SR1]1[CR1][SR1][CR1][SR1][CR1]1)]']
